"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","-0.82","LAC","TEN","15","2022-12-18","3","9:19","1","10","(9:19) 10-J.Herbert scrambles left end to TEN 45 for 1 yard (28-J.Kalu). PENALTY on LAC-71-M.Feiler, Offensive Holding, 10 yards, enforced at TEN 46 - No Play.","Box Score"
"","-0.82","CIN","NE","16","2022-12-24","1","6:30","2","7","(6:30) (Shotgun) CIN-83-T.Boyd was injured during the play.  PENALTY on CIN, Delay of Game, 5 yards, enforced at NE 33 - No Play.","Box Score"
"","-0.82","HOU","JAX","17","2023-01-01","2","11:06","2","3","(11:06) (Shotgun) PENALTY on HOU-54-S.Quessenberry, False Start, 5 yards, enforced at HOU 32 - No Play.","Box Score"
"","-0.82","DEN","LA","16","2022-12-25","3","13:57","1","10","(13:57) (No Huddle, Shotgun) 28-L.Murray up the middle to LA 38 for 6 yards (24-T.Rapp). PENALTY on DEN-57-B.Turner, Offensive Holding, 10 yards, enforced at LA 44 - No Play.","Box Score"
"","-0.82","GB","MIA","16","2022-12-25","4","13:55","2","10","(13:55) (Shotgun) PENALTY on GB-70-R.Newman, False Start, 5 yards, enforced at MIA 14 - No Play.","Box Score"
"","-0.82","PHI","NO","17","2023-01-01","4","12:57","1","10","(12:57) (Shotgun) 10-G.Minshew pass short left to 35-B.Scott pushed ob at NO 49 for 22 yards (25-D.Sorensen). PENALTY on PHI-62-J.Kelce, Ineligible Downfield Pass, 5 yards, enforced at PHI 29 - No Play.","Box Score"
"","-0.82","LA","GB","15","2022-12-19","3","7:13","2","12","(7:13) 19-B.Powell up the middle to LA 33 for 9 yards (7-Q.Walker). PENALTY on LA-64-M.Skura, Offensive Holding, 10 yards, enforced at LA 24 - No Play.","Box Score"
"","-0.83","LV","NE","15","2022-12-18","1","9:09","2","10","(9:09) 4-D.Carr pass short right to 28-J.Jacobs to NE 15 for 11 yards (31-Jo.Jones; 8-J.Bentley). PENALTY on LV-72-J.Eluemunor, Ineligible Downfield Pass, 5 yards, enforced at NE 26 - No Play.","Box Score"
"","-0.83","MIN","GB","17","2023-01-01","1","2:24","3","6","(2:24) PENALTY on MIN, Delay of Game, 5 yards, enforced at GB 24 - No Play.","Box Score"
"","-0.84","PIT","LV","16","2022-12-24","3","14:21","1","10","(14:21) (Shotgun) 8-K.Pickett pass short right to 30-J.Warren to PIT 38 for 3 yards (25-T.Moehrig, 52-D.Perryman). PENALTY on PIT-88-P.Freiermuth, Offensive Pass Interference, 10 yards, enforced at PIT 35 - No Play.","Box Score"
"","-0.84","MIA","NE","17","2023-01-01","3","3:09","3","10","(3:09) (Shotgun) PENALTY on MIA-71-B.Shell, False Start, 5 yards, enforced at MIA 29 - No Play.","Box Score"
"","-0.84","TEN","LAC","15","2022-12-18","2","15:00","2","11","(15:00) (Shotgun) 7-M.Willis scrambles left end pushed ob at 50 for no gain (26-A.Samuel). PENALTY on TEN-75-D.Radunz, Offensive Holding, 10 yards, enforced at 50 - No Play.","Box Score"
"","-0.84","CAR","PIT","15","2022-12-18","2","6:59","3","3","(6:59) (Shotgun) PENALTY on CAR-2-D.Moore, False Start, 5 yards, enforced at CAR 32 - No Play.","Box Score"
"","-0.85","PHI","NO","17","2023-01-01","3","7:05","3","2","(7:05) (Shotgun) PENALTY on PHI-69-L.Dickerson, False Start, 5 yards, enforced at PHI 35 - No Play.","Box Score"
"","-0.85","NYJ","JAX","16","2022-12-22","3","7:06","1","10","(7:06) 27-Z.Knight left guard to NYJ 40 for no gain (48-C.Muma, 23-F.Oluokun). PENALTY on NYJ-83-T.Conklin, Offensive Holding, 10 yards, enforced at NYJ 40 - No Play.","Box Score"
"","-0.85","IND","NYG","17","2023-01-01","2","10:38","1","10","(10:38) (Shotgun) 9-N.Foles pass short right to 80-J.Woods pushed ob at NYG 46 for 29 yards (54-J.Smith). PENALTY on IND-72-B.Smith, Offensive Holding, 10 yards, enforced at IND 27. Officially, a pass for 2 yards.","Box Score"
"","-0.85","HOU","JAX","17","2023-01-01","3","7:25","1","10","(7:25) 33-D.Ogunbowale left tackle to JAX 39 for 2 yards (23-F.Oluokun). PENALTY on HOU-78-L.Tunsil, Offensive Holding, 10 yards, enforced at JAX 41 - No Play.","Box Score"
"","-0.86","ATL","BAL","16","2022-12-24","2","2:00","1","10","(2:00) 84-C.Patterson right end to BAL 44 for 10 yards (18-R.Smith). PENALTY on ATL-76-K.McGary, Offensive Holding, 10 yards, enforced at ATL 46 - No Play.","Box Score"
"","-0.86","JAX","TEN","18","2023-01-07","1","11:37","4","1","(11:37) (Run formation) PENALTY on JAX, Delay of Game, 4 yards, enforced at JAX 34 - No Play.","Box Score"
"","-0.87","IND","LAC","16","2022-12-26","2","8:38","1","10","(8:38) (Shotgun) 21-Z.Moss up the middle to IND 16 for 3 yards (3-D.James, 96-B.Fehoko). PENALTY on IND-81-M.Alie-Cox, Offensive Holding, 6 yards, enforced at IND 13 - No Play.","Box Score"
"","-0.87","SF","ARI","18","2023-01-08","2","1:34","3","1","(1:34) PENALTY on SF-64-J.Brendel, False Start, 5 yards, enforced at ARI 20 - No Play.","Box Score"
"","-0.87","SF","LV","17","2023-01-01","3","3:23","1","10","(3:23) (Shotgun) 13-B.Purdy pass short left to 23-C.McCaffrey to SF 47 for 20 yards (21-A.Robertson). PENALTY on SF-74-S.Burford, Ineligible Downfield Pass, 5 yards, enforced at SF 27 - No Play.","Box Score"
"","-0.88","ARI","TB","16","2022-12-25","1","5:37","1","10","(5:37) (Shotgun) 6-J.Conner left tackle to TB 48 for 3 yards (9-J.Tryon). PENALTY on ARI-75-M.Garcia, Offensive Holding, 10 yards, enforced at ARI 49 - No Play.","Box Score"
"","-0.88","LV","NE","15","2022-12-18","4","7:15","1","10","(7:15) PENALTY on LV-74-K.Miller, False Start, 5 yards, enforced at LV 19 - No Play.","Box Score"
"","-0.89","TEN","DAL","17","2022-12-29","1","10:13","4","6","(10:13) 4-R.Stonehouse punts 49 yards to DAL 22, Center-46-M.Cox. 9-K.Turpin pushed ob at DAL 35 for 13 yards (38-D.Harris). PENALTY on TEN-38-D.Harris, Illegal Motion, 5 yards, enforced at DAL 35.","Box Score"
"","-0.89","CLE","NO","16","2022-12-24","3","4:13","1","10","(4:13) 66-J.Hudson reported in as eligible.  4-D.Watson pass short left to 24-N.Chubb to CLE 44 for 1 yard (55-K.Elliss). PENALTY on CLE-78-J.Conklin, Offensive Holding, 10 yards, enforced at CLE 43 - No Play.","Box Score"
"","-0.90","LAC","LA","17","2023-01-01","4","9:19","1","10","(9:19) 34-L.Rountree left tackle to LAC 40 for 4 yards (53-E.Jones). PENALTY on LAC-88-T.McKitty, Offensive Holding, 10 yards, enforced at LAC 36 - No Play.","Box Score"
"","-0.90","JAX","TEN","18","2023-01-07","3","11:28","3","2","(11:28) (Shotgun) PENALTY on JAX-69-T.Shatley, False Start, 5 yards, enforced at TEN 43 - No Play.","Box Score"
"","-0.90","NE","BUF","18","2023-01-08","4","14:31","1","10","(14:31) (Shotgun) 10-M.Jones pass incomplete deep right to 16-J.Meyers [92-D.Jones]. NE-71-M.Onwenu was injured during the play.  PENALTY on NE-60-D.Andrews, Offensive Holding, 10 yards, enforced at BUF 45 - No Play. M.Onwenu walks off.","Box Score"
"","-0.91","DET","NYJ","15","2022-12-18","2","8:51","1","10","(8:51) 30-Ja.Williams right tackle for 11 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at NYJ 8.","Box Score"
"","-0.91","IND","LAC","16","2022-12-26","2","6:48","1","10","(6:48) (Shotgun) PENALTY on IND-1-P.Campbell, False Start, 5 yards, enforced at IND 29 - No Play.","Box Score"
"","-0.92","ATL","BAL","16","2022-12-24","4","4:59","1","10","(4:59) (Shotgun) 4-D.Ridder pass short right to 84-C.Patterson ran ob at 50 for 3 yards (6-P.Queen). PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at ATL 47 - No Play.","Box Score"
"","-0.92","DAL","TEN","17","2022-12-29","3","9:43","1","10","(9:43) (No Huddle) 21-E.Elliott right guard to TEN 47 for 1 yard (99-R.Weaver, 72-J.Peevy). PENALTY on DAL-63-T.Biadasz, Offensive Holding, 10 yards, enforced at TEN 48 - No Play.","Box Score"
"","-0.93","DAL","WAS","18","2023-01-08","3","12:49","1","10","(12:49) 21-E.Elliott right end to DAL 28 for 5 yards (22-D.Forrest). PENALTY on DAL-86-D.Schultz, Offensive Holding, 10 yards, enforced at DAL 23 - No Play.","Box Score"
"","-0.93","GB","MIA","16","2022-12-25","4","3:18","1","10","(3:18) (Shotgun) 12-A.Rodgers scrambles left end to MIA 20 for 8 yards (8-J.Holland). PENALTY on GB-71-J.Myers, Offensive Holding, 10 yards, enforced at MIA 28 - No Play.","Box Score"
"","-0.93","TB","ARI","16","2022-12-25","2","9:36","3","9","(9:36) (Shotgun) 12-T.Brady pass short left to 88-C.Otton to ARI 5 for 10 yards (9-I.Simmons). PENALTY on TB-78-T.Wirfs, Offensive Holding, 10 yards, enforced at ARI 15 - No Play.","Box Score"
"","-0.93","ATL","TB","18","2023-01-08","4","14:11","1","10","(14:11) (Shotgun) 4-D.Ridder pass short right to 25-T.Allgeier to ATL 24 for 7 yards (51-J.Russell). PENALTY on ATL-76-K.McGary, Offensive Holding, 8 yards, enforced at ATL 17 - No Play.","Box Score"
"","-0.94","MIA","GB","16","2022-12-25","2","13:25","1","10","(13:25) 31-R.Mostert left guard to GB 49 for 13 yards (23-J.Alexander). PENALTY on MIA-72-T.Armstead, Offensive Holding, 10 yards, enforced at MIA 38 - No Play.","Box Score"
"","-0.94","DET","NYJ","15","2022-12-18","2","8:08","2","10","(8:08) (Shotgun) 32-D.Swift right end ran ob at NYJ 2 for 9 yards (9-K.Alexander). NYJ-91-J.Franklin-Myers was injured during the play.  PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at NYJ 8.","Box Score"
"","-0.94","ATL","ARI","17","2023-01-01","1","3:12","1","10","(3:12) (Shotgun) 25-T.Allgeier right end pushed ob at ARI 3 for 37 yards (9-I.Simmons). PENALTY on ATL-63-C.Lindstrom, Offensive Holding, 10 yards, enforced at ARI 38.","Box Score"
"","-0.94","ATL","ARI","17","2023-01-01","2","7:31","1","10","(7:31) (Shotgun) 4-D.Ridder sacked at ATL 47 for 0 yards (41-M.Sanders). PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at ATL 47 - No Play.","Box Score"
"","-0.95","DET","CHI","17","2023-01-01","1","8:46","2","10","(8:46) 30-Ja.Williams left end to CHI 29 for 12 yards (36-D.Houston-Carson). PENALTY on DET-77-F.Ragnow, Offensive Holding, 10 yards, enforced at CHI 40.","Box Score"
"","-0.95","PHI","NYG","18","2023-01-08","3","12:19","3","2","(12:19) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith for 2 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on PHI-69-L.Dickerson, Ineligible Downfield Pass, 5 yards, enforced at NYG 2 - No Play.","Box Score"
"","-0.96","KC","DEN","17","2023-01-01","2","4:04","1","10","(4:04) (Shotgun) 10-I.Pacheco right end to DEN 47 for 1 yard (99-D.Williams, 92-J.Harris). PENALTY on KC-65-T.Smith, Offensive Holding, 10 yards, enforced at DEN 48 - No Play.","Box Score"
"","-0.96","NE","MIA","17","2023-01-01","3","5:15","3","6","(5:15) (Shotgun) PENALTY on NE-84-K.Bourne, False Start, 5 yards, enforced at MIA 32 - No Play.","Box Score"
"","-0.96","ARI","SF","18","2023-01-08","1","7:00","2","6","(7:00) (Shotgun) 17-D.Blough pass short right to 23-C.Clement pushed ob at ARI 45 for 11 yards (54-F.Warner). PENALTY on ARI-15-P.Cooper, Offensive Holding, 10 yards, enforced at ARI 37.","Box Score"
"","-0.97","DEN","ARI","15","2022-12-18","1","12:16","1","10","(12:16) 37-M.Mack up the middle to ARI 31 for 5 yards (34-J.Thompson). PENALTY on DEN-69-T.Compton, Offensive Holding, 10 yards, enforced at ARI 36 - No Play.","Box Score"
"","-0.98","MIA","NE","17","2023-01-01","4","14:55","3","9","(14:55) (Shotgun) 19-S.Thompson scrambles up the middle ran ob at NE 26 for 11 yards (27-M.Bryant). PENALTY on MIA-10-T.Hill, Illegal Shift, 5 yards, enforced at NE 37 - No Play.","Box Score"
"","-0.98","NYJ","MIA","18","2023-01-08","3","2:34","1","10","(2:34) (Shotgun) 19-J.Flacco pass short middle to 17-G.Wilson to MIA 36 for 13 yards (21-E.Rowe). PENALTY on NYJ-68-M.Remmers, Offensive Holding, 10 yards, enforced at MIA 49 - No Play. Miami challenged the runner was down by contact ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)","Box Score"
"","-0.99","CLE","WAS","17","2023-01-01","1","13:22","1","10","(13:22) (Shotgun) 4-D.Watson pass incomplete short left to 85-D.Njoku. PENALTY on CLE-75-J.Bitonio, Offensive Holding, 10 yards, enforced at 50 - No Play.","Box Score"
"","-1.00","NO","PHI","17","2023-01-01","2","10:14","2","10","(10:14) (Shotgun) 14-A.Dalton scrambles right end pushed ob at PHI 40 for 1 yard (55-B.Graham). PENALTY on NO-67-L.Young, Offensive Holding, 10 yards, enforced at PHI 41 - No Play.","Box Score"
"","-1.00","BAL","CIN","18","2023-01-08","2","11:20","1","10","(11:20) (Shotgun) 17-K.Drake left end to CIN 31 for 6 yards (94-S.Hubbard). PENALTY on BAL-64-T.Linderbaum, Offensive Holding, 10 yards, enforced at CIN 37 - No Play.","Box Score"
"","-1.00","DET","GB","18","2023-01-08","4","2:17","2","7","(2:17) (Shotgun) 16-J.Goff pass short left to 14-A.St. Brown to GB 19 for 2 yards (59-D.Campbell). PENALTY on DET-82-J.Mitchell, Offensive Holding, 10 yards, enforced at GB 21 - No Play.","Box Score"
"","-1.01","MIN","CHI","18","2023-01-08","1","4:49","1","10","(4:49) 4-D.Cook left end ran ob at CHI 24 for 7 yards (9-J.Brisker). PENALTY on MIN-87-T.Hockenson, Offensive Holding, 10 yards, enforced at CHI 28.","Box Score"
"","-1.01","TEN","DAL","17","2022-12-29","1","11:19","2","9","(11:19) (Shotgun) 11-J.Dobbs left end ran ob at TEN 36 for 10 yards (27-J.Kearse). PENALTY on TEN-16-T.Burks, Offensive Holding, 10 yards, enforced at TEN 29.","Box Score"
"","-1.02","ARI","TB","16","2022-12-25","3","11:36","1","10","(11:36) 6-J.Conner left end pushed ob at ARI 24 for 6 yards (23-S.Murphy-Bunting). PENALTY on ARI-87-M.Williams, Offensive Holding, 9 yards, enforced at ARI 18 - No Play.","Box Score"
"","-1.03","KC","SEA","16","2022-12-24","4","14:18","2","8","(14:18) (Shotgun) 15-P.Mahomes to KC 20 for -4 yards. FUMBLES, and recovers at KC 20. 15-P.Mahomes pass incomplete deep left. PENALTY on KC-57-O.Brown, Offensive Holding, 10 yards, enforced at KC 24 - No Play.","Box Score"
"","-1.03","PIT","LV","16","2022-12-24","4","13:41","1","10","(13:41) 22-N.Harris left guard to LV 34 for 3 yards (59-L.Masterson). PENALTY on PIT-69-K.Dotson, Offensive Holding, 10 yards, enforced at LV 37 - No Play.","Box Score"
"","-1.03","ATL","BAL","16","2022-12-24","3","1:54","4","5","(1:54) 13-B.Pinion punts 41 yards to BAL 32, Center-48-L.McCullough. 3-J.Proche to BAL 37 for 5 yards (48-L.McCullough; 53-N.Kwiatkoski). PENALTY on ATL-12-K.Hodge, Player Out of Bounds on Kick, 5 yards, enforced at BAL 37.","Box Score"
"","-1.03","WAS","NYG","15","2022-12-18","2","13:45","2","8","(13:45) (No Huddle, Shotgun) 24-A.Gibson right end to WAS 31 for 11 yards (20-J.Love). PENALTY on WAS-78-C.Lucas, Offensive Holding, 10 yards, enforced at WAS 20 - No Play.","Box Score"
"","-1.04","TEN","JAX","18","2023-01-07","1","1:40","3","15","(1:40) (Shotgun) 11-J.Dobbs pass short right to 16-T.Burks to JAX 28 for 2 yards (31-D.Williams). PENALTY on TEN-16-T.Burks, Illegal Forward Pass, 5 yards, enforced at JAX 28.","Box Score"
"","-1.04","HOU","JAX","17","2023-01-01","4","4:39","1","10","(4:39) (No Huddle, Shotgun) 10-D.Mills pass incomplete short right to 26-R.Freeman. PENALTY on HOU-59-K.Green, Offensive Holding, 10 yards, enforced at JAX 45 - No Play.","Box Score"
"","-1.05","GB","MIA","16","2022-12-25","3","0:23","1","10","(:23) 33-A.Jones right tackle to MIA 30 for 4 yards (98-R.Davis). PENALTY on GB-70-R.Newman, Offensive Holding, 10 yards, enforced at MIA 34 - No Play.","Box Score"
"","-1.07","CAR","TB","17","2023-01-01","3","1:28","1","10","(1:28) 33-D.Foreman right guard to TB 30 for 1 yard (92-W.Gholston). PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at TB 31 - No Play.","Box Score"
"","-1.08","BUF","CHI","16","2022-12-24","2","14:25","1","10","(14:25) (Shotgun) 17-J.Allen scrambles left end ran ob at CHI 17 for 2 yards (45-J.Thomas). PENALTY on BUF-76-R.Saffold, Offensive Holding, 10 yards, enforced at CHI 19 - No Play.","Box Score"
"","-1.09","SF","WAS","16","2022-12-24","3","8:16","2","7","(8:16) 13-B.Purdy pass short right to 85-G.Kittle to WAS 45 for 9 yards (22-D.Forrest) [90-M.Sweat]. PENALTY on SF-65-A.Banks, Offensive Holding, 10 yards, enforced at SF 46 - No Play.","Box Score"
"","-1.09","GB","DET","18","2023-01-08","3","2:18","1","10","(2:18) 33-A.Jones left end to GB 32 for 6 yards (55-D.Barnes). PENALTY on GB-69-D.Bakhtiari, Offensive Holding, 10 yards, enforced at GB 26 - No Play.","Box Score"
"","-1.09","HOU","TEN","16","2022-12-24","2","12:12","1","10","(12:12) 10-D.Mills pass deep left to 13-B.Cooks for 33 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on HOU-88-J.Akins, Offensive Holding, 10 yards, enforced at TEN 33 - No Play. Penalty on HOU, Illegal Formation, declined.","Box Score"
"","-1.09","NYJ","JAX","16","2022-12-22","3","13:37","4","1","(13:37) (Punt formation) PENALTY on NYJ-72-M.Clemons, False Start, 5 yards, enforced at NYJ 26 - No Play.","Box Score"
"","-1.09","CAR","DET","16","2022-12-24","2","0:21","2","10","(:21) (Shotgun) 14-S.Darnold pass incomplete deep right to 2-D.Moore (1-J.Okudah). PENALTY on CAR-56-B.Bozeman, Offensive Holding, 10 yards, enforced at DET 30 - No Play.","Box Score"
"","-1.12","DAL","WAS","18","2023-01-08","4","12:04","2","5","(12:04) (No Huddle, Shotgun) 4-D.Prescott pass short middle to 86-D.Schultz to WAS 29 for 20 yards (51-D.Mayo). PENALTY on DAL-73-Ty.Smith, Offensive Holding, 10 yards, enforced at WAS 49 - No Play.","Box Score"
"","-1.13","MIA","GB","16","2022-12-25","2","9:17","1","10","(9:17) (Shotgun) 31-R.Mostert left end to GB 17 for 3 yards (7-Q.Walker, 47-J.Hollins). PENALTY on MIA-68-R.Hunt, Offensive Holding, 10 yards, enforced at GB 20 - No Play.","Box Score"
"","-1.13","TEN","HOU","16","2022-12-24","1","2:30","1","10","(2:30) 7-M.Willis pass short right to 16-T.Burks pushed ob at TEN 45 for 20 yards (5-J.Pitre). PENALTY on TEN-78-N.Petit-Frere, Offensive Holding, 10 yards, enforced at TEN 25 - No Play.","Box Score"
"","-1.13","BUF","CHI","16","2022-12-24","1","7:47","1","10","(7:47) (Shotgun) 28-J.Cook left end to CHI 25 for 8 yards (64-M.Pennel). PENALTY on BUF-85-Q.Morris, Offensive Holding, 10 yards, enforced at CHI 33 - No Play.","Box Score"
"","-1.13","CIN","NE","16","2022-12-24","1","2:04","1","10","(2:04) (Shotgun) 9-J.Burrow pass incomplete short middle [93-L.Guy]. CIN-71-L.Collins was injured during the play.  PENALTY on CIN-67-C.Volson, Illegal Use of Hands, 10 yards, enforced at NE 13 - No Play.","Box Score"
"","-1.14","NYG","WAS","15","2022-12-18","3","4:44","2","9","(4:44) (Shotgun) 8-D.Jones pass incomplete short right to 31-M.Breida (52-J.Davis). PENALTY on NYG-76-J.Feliciano, Offensive Holding, 10 yards, enforced at WAS 36 - No Play.","Box Score"
"","-1.15","NYG","MIN","16","2022-12-24","1","8:49","1","10","(8:49) 8-D.Jones pass incomplete short right to 89-N.Vannett. PENALTY on NYG-76-J.Feliciano, Offensive Holding, 10 yards, enforced at NYG 33 - No Play.","Box Score"
"","-1.15","TB","CIN","15","2022-12-18","3","10:49","1","10","(10:49) 7-L.Fournette left end to TB 30 for 9 yards (30-J.Bates). PENALTY on TB-41-K.Kieft, Offensive Holding, 11 yards, enforced at TB 21 - No Play.","Box Score"
"","-1.16","DET","NYJ","15","2022-12-18","3","1:19","1","10","(1:19) 32-D.Swift left tackle to DET 34 for 2 yards (3-J.Whitehead). PENALTY on DET-77-F.Ragnow, Offensive Holding, 10 yards, enforced at DET 32 - No Play.","Box Score"
"","-1.19","GB","MIN","17","2023-01-01","2","3:52","1","10","(3:52) 28-A.Dillon right end to MIN 18 for 2 yards (99-D.Hunter). PENALTY on GB-76-J.Runyan, Offensive Holding, 10 yards, enforced at MIN 20 - No Play.","Box Score"
"","-1.19","TEN","LAC","15","2022-12-18","4","9:47","2","7","(9:47) 22-D.Henry up the middle to TEN 30 for 2 yards (8-K.Van Noy; 23-B.Callahan). TEN-64-N.Davis was injured during the play.  PENALTY on TEN-81-A.Hooper, Offensive Holding, 10 yards, enforced at TEN 28 - No Play.","Box Score"
"","-1.19","TB","CAR","17","2023-01-01","2","7:27","2","7","(7:27) (No Huddle, Shotgun) 12-T.Brady pass short left to 88-C.Otton to CAR 42 for 30 yards (38-M.Hartsfield). PENALTY on TB-14-C.Godwin, Offensive Pass Interference, 10 yards, enforced at TB 28 - No Play.","Box Score"
"","-1.20","NE","BUF","18","2023-01-08","4","6:14","1","10","(6:14) (Shotgun) 10-M.Jones pass short left to 16-J.Meyers to BUF 7 for 6 yards (30-D.Jackson). PENALTY on NE-85-H.Henry, Offensive Pass Interference, 10 yards, enforced at BUF 13 - No Play.","Box Score"
"","-1.20","SEA","NYJ","17","2023-01-01","3","3:50","4","1","(3:50) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at NYJ 40 - No Play.","Box Score"
"","-1.21","SF","SEA","15","2022-12-15","1","0:56","3","6","(:56) (Shotgun) 13-B.Purdy pass short right to 3-R.McCloud pushed ob at SEA 39 for 7 yards (8-C.Bryant). PENALTY on SF-69-M.McGlinchey, Offensive Holding, 10 yards, enforced at SEA 46 - No Play.","Box Score"
"","-1.21","TB","ATL","18","2023-01-08","2","8:46","4","1","(8:46) 25-G.Bernard right end to ATL 6 for 8 yards (37-D.Alford). PENALTY on TB-67-L.Goedeke, Offensive Holding, 10 yards, enforced at ATL 13.","Box Score"
"","-1.22","LV","NE","15","2022-12-18","2","5:51","1","10","(5:51) 77-T.Munford reported in as eligible.  35-Z.White left tackle to NE 11 for 4 yards (48-J.Tavai; 8-J.Bentley). LV-66-D.Parham was injured during the play. His return is Questionable.  PENALTY on LV-65-H.Grasu, Offensive Holding, 10 yards, enforced at NE 15 - No Play.","Box Score"
"","-1.24","TEN","JAX","18","2023-01-07","3","1:56","2","6","(1:56) 22-D.Henry right end to JAX 46 for 30 yards (49-A.Key). FUMBLES (49-A.Key), ball out of bounds at JAX 42. PENALTY on TEN-85-C.Okonkwo, Offensive Holding, 10 yards, enforced at TEN 24 - No Play.","Box Score"
"","-1.24","CIN","NE","16","2022-12-24","3","10:02","4","1","(10:02) (Run formation) PENALTY on CIN, Delay of Game, 6 yards, enforced at NE 42 - No Play.","Box Score"
"","-1.24","BUF","NE","18","2023-01-08","4","10:13","2","8","(10:13) (Shotgun) 17-J.Allen pass short right to 88-D.Knox to NE 40 for 7 yards (8-J.Bentley). PENALTY on BUF-28-J.Cook, Chop Block, 15 yards, enforced at NE 47 - No Play.","Box Score"
"","-1.25","LA","SEA","18","2023-01-08","2","7:31","2","6","(7:31) 17-B.Mayfield pass short right to 12-V.Jefferson to SEA 40 for 3 yards (23-J.Abram; 57-C.Barton). PENALTY on LA-67-C.Brewer, Chop Block, 15 yards, enforced at SEA 43 - No Play.","Box Score"
"","-1.25","MIA","GB","16","2022-12-25","1","2:00","2","4","(2:00) (Shotgun) 1-T.Tagovailoa scrambles up the middle to GB 36 for 3 yards (94-D.Lowry). PENALTY on MIA-58-C.Williams, Offensive Holding, 10 yards, enforced at GB 39 - No Play.","Box Score"
"","-1.26","SEA","SF","15","2022-12-15","3","10:38","1","10","(10:38) (Shotgun) 7-G.Smith pass deep left to 83-D.Young ran ob at SF 2 for 22 yards. PENALTY on SEA-72-A.Lucas, Offensive Holding, 11 yards, enforced at SF 24 - No Play.","Box Score"
"","-1.26","ARI","SF","18","2023-01-08","1","3:06","2","7","(3:06) (Shotgun) 17-D.Blough pass incomplete short right to 83-G.Dortch (1-J.Ward). PENALTY on ARI-79-J.Jones, Offensive Holding, 10 yards, enforced at ARI 29 - No Play.","Box Score"
"","-1.27","NYG","IND","17","2023-01-01","2","11:52","2","7","(11:52) 26-S.Barkley right end pushed ob at IND 4 for 3 yards (44-Z.Franklin). PENALTY on NYG-65-N.Gates, Tripping, 10 yards, enforced at IND 7 - No Play.","Box Score"
"","-1.27","DEN","LA","16","2022-12-25","1","2:09","1","10","(2:09) (Shotgun) 19-C.Edmonds up the middle to LA 34 for 4 yards (45-B.Wagner; 90-E.Brown). PENALTY on DEN-61-G.Glasgow, Offensive Holding, 10 yards, enforced at LA 38 - No Play.","Box Score"
"","-1.28","NYJ","DET","15","2022-12-18","3","11:15","2","7","(11:15) (Shotgun) 27-Z.Knight right end to NYJ 40 for 12 yards (1-J.Okudah). PENALTY on NYJ-76-G.Fant, Offensive Holding, 10 yards, enforced at NYJ 28 - No Play.","Box Score"
"","-1.33","LV","PIT","16","2022-12-24","3","2:18","1","10","(2:18) 28-J.Jacobs left end to PIT 23 for 36 yards (39-M.Fitzpatrick). PENALTY on LV-87-F.Moreau, Face Mask, 15 yards, enforced at LV 41 - No Play.","Box Score"
"","-1.36","CLE","NO","16","2022-12-24","2","11:32","3","6","(11:32) (Shotgun) 4-D.Watson pass short middle to 2-A.Cooper ran ob at CLE 49 for 17 yards (30-J.Evans). PENALTY on CLE-11-D.Peoples-Jones, Offensive Pass Interference, 10 yards, enforced at CLE 32 - No Play.","Box Score"
"","-1.36","NYG","PHI","18","2023-01-08","2","7:04","1","15","(7:04) (Shotgun) 12-D.Webb pass incomplete short right [7-H.Reddick]. PENALTY on NYG-12-D.Webb, Intentional Grounding, 16 yards, enforced at PHI 45.","Box Score"
"","-1.38","ARI","DEN","15","2022-12-18","3","10:06","3","7","(10:06) (Shotgun) 19-T.McSorley scrambles right end to DEN 30 for 5 yards (47-J.Jewell). PENALTY on ARI-76-W.Hernandez, Offensive Holding, 10 yards, enforced at DEN 35 - No Play.","Box Score"
"","-1.39","CLE","PIT","18","2023-01-08","1","13:44","2","5","(13:44) (Shotgun) 4-D.Watson scrambles left guard to PIT 47 for 5 yards (93-M.Robinson, 97-C.Heyward). PENALTY on CLE-66-J.Hudson, Illegal Use of Hands, 10 yards, enforced at CLE 48 - No Play.","Box Score"
"","-1.40","BUF","CHI","16","2022-12-24","3","5:53","2","3","(5:53) 17-J.Allen scrambles left guard to BUF 45 for 5 yards (53-N.Morrow). PENALTY on BUF-79-S.Brown, Offensive Holding, 10 yards, enforced at BUF 40 - No Play.","Box Score"
"","-1.41","TEN","JAX","18","2023-01-07","1","1:58","3","5","(1:58) (Shotgun) 11-J.Dobbs scrambles left end pushed ob at JAX 14 for 6 yards (23-F.Oluokun). PENALTY on TEN-71-D.Daley, Offensive Holding, 10 yards, enforced at JAX 20 - No Play.","Box Score"
